geneID	transcriptID	external_gene_name	chromosome_name	start_position	coef	p	p_adj
ENSMUSG00000031227	ENSMUST00000033578	Magee1	X	104163984	0.0716853940031024	0.000119071839920029	0.00824538554107119
ENSMUSG00000031508	ENSMUST00000033905,ENSMUST00000169782,ENSMUST00000209915,ENSMUST00000210530,ENSMUST00000210876,ENSMUST00000211174,ENSMUST00000211389,ENSMUST00000211445,ENSMUST00000211690	Ankrd10	8	11661583	-0.0780610400402249	0.0001197488656572	0.00824538554107119
ENSMUSG00000034064	ENSMUST00000036210,ENSMUST00000137762,ENSMUST00000148093,ENSMUST00000149704,ENSMUST00000153187	Poglut1	16	38345499	0.0802195201393177	0.000119615919865457	0.00824538554107119
ENSMUSG00000039354	ENSMUST00000047615,ENSMUST00000126832,ENSMUST00000133123,ENSMUST00000136498,ENSMUST00000145868,ENSMUST00000150725,ENSMUST00000152225,ENSMUST00000152814,ENSMUST00000156797	Smarcal1	1	72622410	0.078160815653969	0.000118708809212672	0.00824538554107119
ENSMUSG00000092090	ENSMUST00000164104	Gm3294	6	28981451	-0.0797633255311935	0.000119774719514945	0.00824538554107119
ENSMUSG00000043015	ENSMUST00000165859,ENSMUST00000185483,ENSMUST00000185790,ENSMUST00000186903,ENSMUST00000188507,ENSMUST00000190108,ENSMUST00000190452,ENSMUST00000191076	Nemp2	1	52669862	0.0800199572639318	0.0001208370469798	0.00828496953160977
ENSMUSG00000025190	ENSMUST00000026196,ENSMUST00000124954,ENSMUST00000132504,ENSMUST00000133325	Got1	19	43488191	0.0787198624568818	0.000121364374482892	0.0082992845479718
ENSMUSG00000031537	ENSMUST00000033939,ENSMUST00000063401,ENSMUST00000125314,ENSMUST00000126439,ENSMUST00000126496,ENSMUST00000131767,ENSMUST00000132279,ENSMUST00000135326,ENSMUST00000144583,ENSMUST00000144895,ENSMUST00000146212,ENSMUST00000149093,ENSMUST00000150214,ENSMUST00000150259	Ikbkb	8	23149228	-0.0799403279955809	0.00012386784571486	0.0084483058959554
ENSMUSG00000020385	ENSMUST00000093132,ENSMUST00000109111,ENSMUST00000109113,ENSMUST00000126131,ENSMUST00000130641,ENSMUST00000133200,ENSMUST00000136587,ENSMUST00000140628,ENSMUST00000143468,ENSMUST00000146776,ENSMUST00000147007,ENSMUST00000148053,ENSMUST00000148467,ENSMUST00000153414	Clk4	11	51152557	-0.078882352569702	0.000124569294230961	0.00847396446969571
ENSMUSG00000023078	ENSMUST00000023840	Cxcl13	5	96104810	0.0809929364044644	0.000126140892593235	0.00854698779106492
ENSMUSG00000033467	ENSMUST00000044579,ENSMUST00000198960,ENSMUST00000200284	Crlf2	5	109702575	0.0736120090723405	0.000126298852366623	0.00854698779106492
ENSMUSG00000040229	ENSMUST00000041708,ENSMUST00000096492	Gpr34	X	13498328	0.0762736397401537	0.000127568399667828	0.00858828704120304
ENSMUSG00000055413	ENSMUST00000116010,ENSMUST00000172979,ENSMUST00000174854	H2-Q5	17	35613102	0.079745173586138	0.0001274490464486	0.00858828704120304
ENSMUSG00000038751	ENSMUST00000016511	Ptk6	2	180835514	-0.0804911175672162	0.000129764613361784	0.00871362689826785
ENSMUSG00000027230	ENSMUST00000028663	Creb3l1	2	91812673	-0.078271460008463	0.000132464677888612	0.00887206868305889
ENSMUSG00000086219	ENSMUST00000126959,ENSMUST00000133548	Srrm4os	5	116576771	-0.0769382648055132	0.000134381687228357	0.00897738584371182
ENSMUSG00000027669	ENSMUST00000108234,ENSMUST00000143588,ENSMUST00000144292,ENSMUST00000152901,ENSMUST00000155737,ENSMUST00000184130,ENSMUST00000192116,ENSMUST00000193050	Gnb4	3	32634481	-0.077650189070013	0.000135204597559771	0.00900925980772959
ENSMUSG00000109812	ENSMUST00000210665	Gm45640	8	91603209	-0.0735242162416217	0.000135676279263427	0.0090176269896156
ENSMUSG00000030737	ENSMUST00000032985,ENSMUST00000107086,ENSMUST00000107088,ENSMUST00000137914,ENSMUST00000145381,ENSMUST00000154295,ENSMUST00000207090,ENSMUST00000208225,ENSMUST00000208713	Slco2b1	7	99307011	-0.080254190203519	0.000138266507473496	0.00916640098146176
ENSMUSG00000011256	ENSMUST00000011400,ENSMUST00000137014,ENSMUST00000151565,ENSMUST00000153410	Adam19	11	45946819	-0.080267658437983	0.000138970983972857	0.00918972085388027
ENSMUSG00000029471	ENSMUST00000111668,ENSMUST00000196742,ENSMUST00000197373,ENSMUST00000198029,ENSMUST00000198177,ENSMUST00000198257,ENSMUST00000199179,ENSMUST00000199599,ENSMUST00000199830,ENSMUST00000199988,ENSMUST00000200109	Camkk2	5	122869233	-0.0765574349909167	0.000139682863596834	0.00919014476806035
ENSMUSG00000041236	ENSMUST00000072961,ENSMUST00000222010,ENSMUST00000222102,ENSMUST00000222269,ENSMUST00000222813	Vps41	13	18901456	0.0704736357890313	0.00013945768025278	0.00919014476806035
ENSMUSG00000026657	ENSMUST00000075767,ENSMUST00000091497,ENSMUST00000115037,ENSMUST00000115039,ENSMUST00000123919,ENSMUST00000132710,ENSMUST00000137809,ENSMUST00000138735,ENSMUST00000141746,ENSMUST00000142452,ENSMUST00000147156,ENSMUST00000153160,ENSMUST00000175669,ENSMUST00000175944,ENSMUST00000176803,ENSMUST00000176828,ENSMUST00000176864,ENSMUST00000176962,ENSMUST00000177457	Frmd4a	2	4022528	-0.0794999534966936	0.000143656227103208	0.00942775652631481
ENSMUSG00000026414	ENSMUST00000027671,ENSMUST00000112085,ENSMUST00000112086,ENSMUST00000112087,ENSMUST00000178204,ENSMUST00000178854,ENSMUST00000179863,ENSMUST00000186225,ENSMUST00000188028,ENSMUST00000188098,ENSMUST00000189355,ENSMUST00000189732,ENSMUST00000189826,ENSMUST00000190451,ENSMUST00000191055	Tnnt2	1	135764092	0.0791351961652788	0.000144051702522575	0.00942995743096272
ENSMUSG00000024002	ENSMUST00000003726,ENSMUST00000120276,ENSMUST00000121285,ENSMUST00000125899,ENSMUST00000127893,ENSMUST00000229020,ENSMUST00000230565,ENSMUST00000230858,ENSMUST00000230982,ENSMUST00000235598,ENSMUST00000237008,ENSMUST00000237692	Brd4	17	32415248	-0.0772065845669855	0.00014789083429103	0.00965701202160027
ENSMUSG00000040631	ENSMUST00000046461,ENSMUST00000211892,ENSMUST00000212745,ENSMUST00000212810	Dok4	8	95590456	-0.0771990986536956	0.000148994817988101	0.00970477746965493
ENSMUSG00000022185	ENSMUST00000022793,ENSMUST00000022794,ENSMUST00000111484,ENSMUST00000123875,ENSMUST00000124271,ENSMUST00000125265,ENSMUST00000125767,ENSMUST00000126166,ENSMUST00000129700,ENSMUST00000132242,ENSMUST00000133706,ENSMUST00000134808,ENSMUST00000136909,ENSMUST00000137763,ENSMUST00000138321,ENSMUST00000141453,ENSMUST00000141993,ENSMUST00000147714,ENSMUST00000148754,ENSMUST00000149713,ENSMUST00000150371,ENSMUST00000151487,ENSMUST00000152773,ENSMUST00000167015,ENSMUST00000167495,ENSMUST00000170299	Acin1	14	54879618	-0.0767725997507047	0.000151722847816087	0.00985782313466415
ENSMUSG00000039903	ENSMUST00000037539,ENSMUST00000099543,ENSMUST00000099548,ENSMUST00000130868,ENSMUST00000138064,ENSMUST00000152223,ENSMUST00000154180,ENSMUST00000231280,ENSMUST00000231964,ENSMUST00000232274,ENSMUST00000232665	Eva1c	16	90623607	0.0770397312880498	0.00015541231068589	0.0100724187627119
ENSMUSG00000103018	ENSMUST00000194902	Gm17968	1	181954971	-0.079954584475789	0.000157302071954971	0.010169598468275
ENSMUSG00000106386	ENSMUST00000196468	Gm42991	5	132000889	-0.0778843284621622	0.000158968593504514	0.0102519003345708
ENSMUSG00000040147	ENSMUST00000040820,ENSMUST00000163344,ENSMUST00000168613,ENSMUST00000173143	Maob	X	16575521	0.0802633541099232	0.00016043877198857	0.0103211648528153
ENSMUSG00000021495	ENSMUST00000021957,ENSMUST00000224249,ENSMUST00000224275,ENSMUST00000224486,ENSMUST00000224572,ENSMUST00000225240,ENSMUST00000225262,ENSMUST00000225703	Fam193b	13	55687129	-0.0698944662871062	0.000163336696776882	0.0104817100931647
ENSMUSG00000029720	ENSMUST00000177545	Gm20605	5	137627437	-0.0690068634889541	0.000163819895640368	0.0104868883563001
ENSMUSG00000074785	ENSMUST00000099337,ENSMUST00000180514,ENSMUST00000180573,ENSMUST00000181244,ENSMUST00000218839	Plxnc1	10	94626728	0.0766219171608624	0.000166664372745698	0.0106428273713637
ENSMUSG00000043153	ENSMUST00000062041,ENSMUST00000220519,ENSMUST00000221177,ENSMUST00000221452,ENSMUST00000221895,ENSMUST00000223068,ENSMUST00000223205	Crppa	12	36431449	0.0762022027482744	0.000170275863602301	0.01084686393715
ENSMUSG00000034707	ENSMUST00000040344,ENSMUST00000217712,ENSMUST00000219216,ENSMUST00000219249,ENSMUST00000219505,ENSMUST00000219531,ENSMUST00000219580,ENSMUST00000219847,ENSMUST00000219851,ENSMUST00000220350	Gns	10	121200995	0.0735764813695735	0.000171604719982966	0.0108783196458302
ENSMUSG00000036432	ENSMUST00000070368,ENSMUST00000145032	Siah2	3	58582359	-0.0751099373189371	0.000171357531536872	0.0108783196458302
ENSMUSG00000020886	ENSMUST00000018700,ENSMUST00000108586,ENSMUST00000108588,ENSMUST00000108589,ENSMUST00000123687,ENSMUST00000124568,ENSMUST00000131497,ENSMUST00000132597,ENSMUST00000133140,ENSMUST00000134376,ENSMUST00000135916,ENSMUST00000138004,ENSMUST00000143920,ENSMUST00000231221,ENSMUST00000231415,ENSMUST00000231452,ENSMUST00000231506,ENSMUST00000231628,ENSMUST00000232002,ENSMUST00000232115,ENSMUST00000232266,ENSMUST00000232659	Dlg4	11	69907768	-0.0753647086690178	0.000172733749327277	0.0109233133615846
ENSMUSG00000113020	ENSMUST00000222872	Gm48063	12	98776942	-0.0754871787699674	0.000174641597804826	0.0110172207971112
ENSMUSG00000028954	ENSMUST00000068825,ENSMUST00000197407,ENSMUST00000200337	Nub1	5	24890530	0.0772636615259097	0.000177817884783342	0.0111905004109788
ENSMUSG00000016624	ENSMUST00000016768,ENSMUST00000159502,ENSMUST00000159939,ENSMUST00000160389,ENSMUST00000162044,ENSMUST00000162996	Phf21b	15	84669582	-0.0768678095069928	0.000178466187248214	0.0112042362471445
ENSMUSG00000016496	ENSMUST00000016640	Cd274	19	29344855	0.0781511814802073	0.000182217219970642	0.0113848619882857
ENSMUSG00000037868	ENSMUST00000048289,ENSMUST00000105438,ENSMUST00000127820,ENSMUST00000130933,ENSMUST00000145754,ENSMUST00000145936,ENSMUST00000146986	Egr2	10	67371305	-0.0754935653495096	0.000182199082487419	0.0113848619882857
ENSMUSG00000021294	ENSMUST00000128402,ENSMUST00000183816	Kif26a	12	112112642	-0.0737540682221704	0.000182802768144342	0.0113941227780686
ENSMUSG00000079547	ENSMUST00000114232,ENSMUST00000173262,ENSMUST00000174765	H2-DMb1	17	34372046	0.0786727721575949	0.000184935449660983	0.0114995422564851
ENSMUSG00000038866	ENSMUST00000118196,ENSMUST00000119166,ENSMUST00000131830,ENSMUST00000186983,ENSMUST00000188954	Zcchc2	1	105918136	-0.0712684234356007	0.000187508355997476	0.0116317683503767
ENSMUSG00000004892	ENSMUST00000090971,ENSMUST00000191627,ENSMUST00000192274,ENSMUST00000193276,ENSMUST00000194193,ENSMUST00000194596	Bcan	3	87894838	-0.0667192234290173	0.00019140419903714	0.0118450595622799
ENSMUSG00000021814	ENSMUST00000065504,ENSMUST00000100844,ENSMUST00000223681,ENSMUST00000223960,ENSMUST00000224344,ENSMUST00000224410,ENSMUST00000224975,ENSMUST00000225118,ENSMUST00000225132,ENSMUST00000225941,ENSMUST00000226001	Anxa7	14	20505328	0.0779612580580539	0.000191855958213023	0.0118450595622799
ENSMUSG00000059887	ENSMUST00000073571,ENSMUST00000205963,ENSMUST00000206062,ENSMUST00000206069,ENSMUST00000206931	Or4e5	14	52726248	0.0788134583736089	0.000193145700892486	0.0118964966691556
ENSMUSG00000035637	ENSMUST00000045078,ENSMUST00000128973,ENSMUST00000143589,ENSMUST00000150394,ENSMUST00000151148,ENSMUST00000151631	Grhpr	4	44981395	0.0746073512373295	0.000195266147052727	0.0119987363096975
ENSMUSG00000004677	ENSMUST00000071935,ENSMUST00000168839,ENSMUST00000170242,ENSMUST00000212173,ENSMUST00000212412,ENSMUST00000212935	Myo9b	8	71725358	-0.0750241106051451	0.000197170966068676	0.0120872761175372
ENSMUSG00000056749	ENSMUST00000071065	Nfil3	13	53121245	-0.0762539531200381	0.000197773603321839	0.0120957592979981
ENSMUSG00000025537	ENSMUST00000026617,ENSMUST00000140667,ENSMUST00000154495,ENSMUST00000154932,ENSMUST00000200832,ENSMUST00000200922	Phkg1	5	129892262	-0.0763814636093749	0.000201874898886516	0.0123176782566494
ENSMUSG00000026095	ENSMUST00000027264,ENSMUST00000123519,ENSMUST00000136468,ENSMUST00000147021,ENSMUST00000154402	Asnsd1	1	53383776	0.0767421620725079	0.000204258837630744	0.0124224263777914
ENSMUSG00000027429	ENSMUST00000028916,ENSMUST00000128210,ENSMUST00000143573,ENSMUST00000143921,ENSMUST00000146487,ENSMUST00000149697,ENSMUST00000155258,ENSMUST00000155876	Sec23b	2	144398149	0.0758978340722555	0.000204603655401461	0.0124224263777914
ENSMUSG00000047205	ENSMUST00000055931,ENSMUST00000109996	Dusp18	11	3845240	-0.0727893159730208	0.000205022005928085	0.0124224263777914
ENSMUSG00000063382	ENSMUST00000074989,ENSMUST00000217898,ENSMUST00000218183,ENSMUST00000218913,ENSMUST00000220292,ENSMUST00000220303	Bcl9l	9	44394122	-0.0672120790875488	0.000208470041570639	0.0125927594031212
ENSMUSG00000097578	ENSMUST00000181384	NA	NA	NA	-0.0762824611509359	0.000208799879563536	0.0125927594031212
ENSMUSG00000004814	ENSMUST00000004936,ENSMUST00000201401	Ccl24	5	135598791	-0.0769954547652266	0.000209489840295368	0.0126051923765716
ENSMUSG00000085886	ENSMUST00000148318	D030047H15Rik	7	4129339	-0.0751842494582528	0.000211048942206212	0.0126406187131969
ENSMUSG00000110885	ENSMUST00000216668	Gm48739	9	41330347	-0.0753833690832911	0.000211028540232357	0.0126406187131969
ENSMUSG00000024736	ENSMUST00000025645,ENSMUST00000120524,ENSMUST00000235186,ENSMUST00000238070	Tmem132a	19	10835186	-0.0663580047791755	0.000211769032653273	0.0126546568274045
ENSMUSG00000022270	ENSMUST00000022881,ENSMUST00000110438,ENSMUST00000226438,ENSMUST00000226750,ENSMUST00000227275,ENSMUST00000228306,ENSMUST00000228327,ENSMUST00000228600	Retreg1	15	25843266	0.0769655831678202	0.000214360370602446	0.0127801947269476
ENSMUSG00000033768	ENSMUST00000077182,ENSMUST00000113458,ENSMUST00000113459,ENSMUST00000113461,ENSMUST00000113462,ENSMUST00000124815,ENSMUST00000128272,ENSMUST00000137166,ENSMUST00000137821,ENSMUST00000140435,ENSMUST00000148391,ENSMUST00000150792,ENSMUST00000154580,ENSMUST00000155158,ENSMUST00000157014,ENSMUST00000235714,ENSMUST00000236610,ENSMUST00000236635	Nrxn2	19	6468761	-0.0730099451179879	0.000214874302727436	0.0127815869480836
ENSMUSG00000015002	ENSMUST00000015146,ENSMUST00000096411,ENSMUST00000172756,ENSMUST00000173008,ENSMUST00000173858,ENSMUST00000173936,ENSMUST00000174135,ENSMUST00000174591,ENSMUST00000174601,ENSMUST00000174615,ENSMUST00000174749,ENSMUST00000174856,ENSMUST00000211878,ENSMUST00000227340	Efr3a	15	65658883	0.0742103465928985	0.000218397360543594	0.0129027773959247
ENSMUSG00000025762	ENSMUST00000026862,ENSMUST00000048490,ENSMUST00000065411,ENSMUST00000099121,ENSMUST00000191805,ENSMUST00000191872,ENSMUST00000191882,ENSMUST00000191998,ENSMUST00000192456,ENSMUST00000193795,ENSMUST00000194006,ENSMUST00000197092,ENSMUST00000197214,ENSMUST00000199797,ENSMUST00000200432	Larp1b	3	40904263	-0.0759251223094514	0.00021796282543216	0.0129027773959247
ENSMUSG00000042672	ENSMUST00000070820,ENSMUST00000124766,ENSMUST00000127766,ENSMUST00000128002,ENSMUST00000139467,ENSMUST00000200174	Dcst1	3	89257526	-0.0771093612993346	0.000217636993074528	0.0129027773959247
ENSMUSG00000020994	ENSMUST00000021381,ENSMUST00000217676,ENSMUST00000217773,ENSMUST00000219176	Pnn	12	59113670	-0.0763045645598087	0.000218970154177663	0.0129073493143548
ENSMUSG00000044950	ENSMUST00000061070,ENSMUST00000094294,ENSMUST00000109280,ENSMUST00000129229,ENSMUST00000130467,ENSMUST00000148461	Pwwp2a	11	43572825	-0.0732298442853853	0.000221858250158875	0.013048069638012
ENSMUSG00000001506	ENSMUST00000001547,ENSMUST00000139974,ENSMUST00000148046,ENSMUST00000148593	Col1a1	11	94827050	-0.0779831267532518	0.000222717066402916	0.0130690775857242
ENSMUSG00000024330	ENSMUST00000087497,ENSMUST00000114252,ENSMUST00000114255,ENSMUST00000131134,ENSMUST00000137374,ENSMUST00000143354,ENSMUST00000144927,ENSMUST00000173749,ENSMUST00000235819,ENSMUST00000236837,ENSMUST00000237490,ENSMUST00000237989	Col11a2	17	34258411	-0.0669251443983648	0.000224594048584954	0.0131496030153537
ENSMUSG00000027580	ENSMUST00000094203,ENSMUST00000108831,ENSMUST00000121484,ENSMUST00000149417,ENSMUST00000155049	Helz2	2	180869408	-0.0746418188725266	0.000226359208897017	0.0132232350417105
ENSMUSG00000022568	ENSMUST00000002603,ENSMUST00000063747,ENSMUST00000109946,ENSMUST00000136390,ENSMUST00000145830,ENSMUST00000148211,ENSMUST00000229896,ENSMUST00000229940,ENSMUST00000230104,ENSMUST00000230217,ENSMUST00000230249,ENSMUST00000231218	Scrib	15	75919007	-0.0655426967937588	0.000230017182383945	0.0133769367630163
ENSMUSG00000066152	ENSMUST00000084530,ENSMUST00000107467,ENSMUST00000107468	Slc31a2	4	62180799	-0.0745236447344513	0.000229758589680344	0.0133769367630163
ENSMUSG00000021423	ENSMUST00000021860,ENSMUST00000225716	Ly86	13	37529184	0.0759235728814544	0.000231941876611825	0.0134588277355111
ENSMUSG00000106678	ENSMUST00000200867	Gm43457	5	34644658	-0.076619045370969	0.000233845867658161	0.0135391560799239
ENSMUSG00000074591	ENSMUST00000099091,ENSMUST00000197088,ENSMUST00000200665	Ankub1	3	57564814	0.0777657397654077	0.000234388589351034	0.0135404884854808
ENSMUSG00000027452	ENSMUST00000028944,ENSMUST00000141500,ENSMUST00000141785,ENSMUST00000147135,ENSMUST00000154328	Acss1	2	150460025	-0.077008101711666	0.00024640328448856	0.0142030778187277
ENSMUSG00000020522	ENSMUST00000020830,ENSMUST00000108848,ENSMUST00000108849,ENSMUST00000128971	Mfap3	11	57409490	-0.0742099753292402	0.000247352694572144	0.0142263291487476
ENSMUSG00000053841	ENSMUST00000046425,ENSMUST00000084264,ENSMUST00000130017,ENSMUST00000132217,ENSMUST00000133803,ENSMUST00000142577,ENSMUST00000154105	Txlna	4	129519871	-0.0750761723314095	0.000250325963783587	0.0143656226000387
ENSMUSG00000029561	ENSMUST00000031542,ENSMUST00000124716,ENSMUST00000129707,ENSMUST00000137828,ENSMUST00000144064,ENSMUST00000146072,ENSMUST00000150361,ENSMUST00000201445,ENSMUST00000201919	Oasl2	5	115034997	0.0719673609898708	0.000251782455533016	0.0144174507614444
ENSMUSG00000053411	ENSMUST00000089293,ENSMUST00000109615,ENSMUST00000109616,ENSMUST00000128931,ENSMUST00000132821,ENSMUST00000146719,ENSMUST00000176639,ENSMUST00000177044,ENSMUST00000177061	Cbx7	15	79800008	0.0671824203901222	0.000252810352375365	0.0144445634227802
ENSMUSG00000038068	ENSMUST00000068891,ENSMUST00000110111	Rnf144b	13	47276132	0.0694804373090974	0.000253592398828843	0.0144575412671481
ENSMUSG00000052160	ENSMUST00000063888,ENSMUST00000220826,ENSMUST00000221115,ENSMUST00000221811,ENSMUST00000222886	Pld4	12	112727089	0.0762035967364728	0.000254540885233682	0.0144799306198217
ENSMUSG00000030189	ENSMUST00000032309,ENSMUST00000087865,ENSMUST00000203157,ENSMUST00000204481,ENSMUST00000205035	Ybx3	6	131341818	-0.0736075126478906	0.00025510020398184	0.0144801322756925
ENSMUSG00000002718	ENSMUST00000002790,ENSMUST00000129061,ENSMUST00000132402,ENSMUST00000135139,ENSMUST00000145819,ENSMUST00000163437,ENSMUST00000163917,ENSMUST00000164974,ENSMUST00000166871,ENSMUST00000168599,ENSMUST00000169290,ENSMUST00000171410	Cse1l	2	166747960	0.0724430746446898	0.000258520356912741	0.0146106060282094
ENSMUSG00000057236	ENSMUST00000102598,ENSMUST00000135585,ENSMUST00000140291,ENSMUST00000147183	Rbbp4	4	129200893	0.0662632203703095	0.000258301637544609	0.0146106060282094
ENSMUSG00000093904	ENSMUST00000179857,ENSMUST00000212771	Tomm20	8	127657417	0.0736566911229268	0.000260592285121775	0.0146958255336855
ENSMUSG00000032127	ENSMUST00000034644,ENSMUST00000213249,ENSMUST00000213740,ENSMUST00000214460,ENSMUST00000214510,ENSMUST00000216089	Vps11	9	44259046	0.0762044872317476	0.000261672083463258	0.0147248476512996
ENSMUSG00000034544	ENSMUST00000046542,ENSMUST00000065047,ENSMUST00000065074,ENSMUST00000160504,ENSMUST00000161726,ENSMUST00000162036,ENSMUST00000162362,ENSMUST00000162620,ENSMUST00000162693,ENSMUST00000182708	Rsrc1	3	66888723	0.0751413713016882	0.000263664733287485	0.0148050020712762
ENSMUSG00000032540	ENSMUST00000035128,ENSMUST00000111497,ENSMUST00000154161,ENSMUST00000156520,ENSMUST00000175973,ENSMUST00000176005,ENSMUST00000214061,ENSMUST00000216775	Abhd5	9	122180673	-0.0759698619098633	0.000268190340372867	0.0150103850267336
ENSMUSG00000045679	ENSMUST00000054536,ENSMUST00000067572,ENSMUST00000134938,ENSMUST00000137960,ENSMUST00000140933,ENSMUST00000141232,ENSMUST00000156360,ENSMUST00000222203	Slc66a3	12	17038649	-0.0752481214035497	0.000268474684211938	0.0150103850267336
ENSMUSG00000034255	ENSMUST00000041385,ENSMUST00000092557,ENSMUST00000107023,ENSMUST00000107024,ENSMUST00000116102,ENSMUST00000124490,ENSMUST00000136491,ENSMUST00000139830,ENSMUST00000144194,ENSMUST00000150122,ENSMUST00000163250	Arhgap27	11	103222323	0.0686846305157866	0.00026931508829075	0.0150251291441696
ENSMUSG00000037336	ENSMUST00000045921,ENSMUST00000085790,ENSMUST00000125344,ENSMUST00000137337,ENSMUST00000143446,ENSMUST00000147241,ENSMUST00000150764,ENSMUST00000153676	Mfsd2b	12	4912440	-0.0741779040551622	0.000270476144374662	0.0150576612511484
ENSMUSG00000113920	ENSMUST00000220465	Gm18783	13	3174309	0.0767313724631608	0.000273814451764645	0.0152110058129554
ENSMUSG00000026548	ENSMUST00000027830	Slamf9	1	172302925	0.0753936155322505	0.000276978007015312	0.0153442608360459
ENSMUSG00000066477	ENSMUST00000160017,ENSMUST00000160842,ENSMUST00000160979,ENSMUST00000161862,ENSMUST00000162089	Gm16551	9	74755265	0.0768334490359334	0.000277391066775835	0.0153442608360459
ENSMUSG00000042532	ENSMUST00000087123,ENSMUST00000122375	Golga7b	19	42236013	-0.0722099031607724	0.000278678735294438	0.0153525609672491
ENSMUSG00000090667	ENSMUST00000164491,ENSMUST00000204914	Mdfic2	6	98212669	0.0723965721972812	0.000278719633741798	0.0153525609672491
ENSMUSG00000020576	ENSMUST00000042953,ENSMUST00000221212,ENSMUST00000221714,ENSMUST00000223081,ENSMUST00000223424	Nbas	12	13319134	0.0716425328647669	0.000283357901301462	0.0155694751304216
ENSMUSG00000039860	ENSMUST00000013615,ENSMUST00000126232,ENSMUST00000135615,ENSMUST00000144211,ENSMUST00000146038,ENSMUST00000150566	Srrm3	5	135835744	-0.0744911128404618	0.00028459027751171	0.0155694751304216
ENSMUSG00000049680	ENSMUST00000053427,ENSMUST00000093362,ENSMUST00000118076,ENSMUST00000120306,ENSMUST00000140922,ENSMUST00000170116	Urgcp	11	5663417	0.0663936457863679	0.000285047963353463	0.0155694751304216
ENSMUSG00000086536	ENSMUST00000123949	Gm12264	11	59666112	-0.0716523491272305	0.000285018295045062	0.0155694751304216
ENSMUSG00000085235	ENSMUST00000135268	Gm12576	11	83708508	0.0742034640215366	0.00029290682771677	0.0159652604379346
ENSMUSG00000028771	ENSMUST00000030556,ENSMUST00000126853,ENSMUST00000140057,ENSMUST00000148711,ENSMUST00000151366,ENSMUST00000151813,ENSMUST00000199774	Ptpn12	5	21191643	-0.0738837451276095	0.000294761725190046	0.0160328225221325
ENSMUSG00000024136	ENSMUST00000088506,ENSMUST00000119932,ENSMUST00000129401,ENSMUST00000148820,ENSMUST00000153858,ENSMUST00000154675	Dnase1l2	17	24659055	-0.073624091289273	0.000297556095168032	0.0161510968823082
ENSMUSG00000030138	ENSMUST00000032237,ENSMUST00000203444,ENSMUST00000205207	Bms1	6	118360342	-0.069080001805002	0.000298958318279347	0.0161934719843038
ENSMUSG00000025213	ENSMUST00000026234,ENSMUST00000111948	Kazald1	19	45063680	0.0742146904440473	0.000302136980589804	0.0162210456404251
ENSMUSG00000038555	ENSMUST00000043484	Reep2	18	34973642	-0.0708619722579763	0.000302580340110792	0.0162210456404251
ENSMUSG00000052512	ENSMUST00000064383,ENSMUST00000064395,ENSMUST00000183531,ENSMUST00000183659,ENSMUST00000183715,ENSMUST00000184102,ENSMUST00000184109,ENSMUST00000184124,ENSMUST00000184155,ENSMUST00000184336,ENSMUST00000184462,ENSMUST00000184471,ENSMUST00000184544,ENSMUST00000184809,ENSMUST00000184928,ENSMUST00000184945,ENSMUST00000184955,ENSMUST00000207743	Nav2	7	48558464	-0.0737816319914784	0.000301101706797578	0.0162210456404251
ENSMUSG00000055932	ENSMUST00000069718,ENSMUST00000125471,ENSMUST00000128081,ENSMUST00000136802,ENSMUST00000140276,ENSMUST00000149913,ENSMUST00000166548	Fto	8	92040153	0.0743839131562311	0.000302423929638255	0.0162210456404251
ENSMUSG00000084390	ENSMUST00000119013	Gm15425	17	8783090	-0.0735624138060374	0.000300266803008882	0.0162210456404251
ENSMUSG00000042826	ENSMUST00000011285,ENSMUST00000102585	Fgf11	11	69686894	-0.0762104988797944	0.000305448369982831	0.0163411741920589
ENSMUSG00000102649	ENSMUST00000195687	Gm38021	1	86821295	-0.074353687984545	0.000309332718553867	0.016515071002464
ENSMUSG00000078566	ENSMUST00000106112,ENSMUST00000125359,ENSMUST00000130500,ENSMUST00000141223,ENSMUST00000148970	Bnip3	7	138492565	0.0714940243642151	0.000317454901621324	0.0169140490937464
ENSMUSG00000108709	ENSMUST00000205571,ENSMUST00000206696	4933431G14Rik	6	72097197	-0.0756959028411958	0.000322216001464703	0.0171326851064518
ENSMUSG00000037995	ENSMUST00000052629,ENSMUST00000111235,ENSMUST00000125258,ENSMUST00000127052,ENSMUST00000127482,ENSMUST00000128638,ENSMUST00000132141,ENSMUST00000135267,ENSMUST00000140814,ENSMUST00000140816,ENSMUST00000141888,ENSMUST00000150855,ENSMUST00000155426,ENSMUST00000193620	Igsf9	1	172309355	-0.0743888104730858	0.000324765770370738	0.0172330903894892
ENSMUSG00000002341	ENSMUST00000002412	Ncan	8	70545735	-0.073420548520031	0.000325786852636932	0.0172521354849647
ENSMUSG00000054499	ENSMUST00000058702,ENSMUST00000205271,ENSMUST00000206498,ENSMUST00000206750	Dedd2	7	24899340	-0.0686148694410242	0.000326926158627974	0.0172773511904528
ENSMUSG00000020392	ENSMUST00000102763,ENSMUST00000127136	Cdkn2aipnl	11	51858488	0.0708239454458495	0.000331902711206813	0.0174694812884491
ENSMUSG00000032458	ENSMUST00000035033,ENSMUST00000186657,ENSMUST00000187151,ENSMUST00000187336,ENSMUST00000188913,ENSMUST00000189395	Copb2	9	98445774	0.0669804850164252	0.000331236772570211	0.0174694812884491
