geneID	transcriptID	external_gene_name	chromosome_name	start_position	coef.covar.mat[covar.idx, test.var]WT/FC	coef.covar.mat[covar.idx, test.var]FC/FC	coef.covar.mat[covar.idx, test.var]WT/VS	coef.covar.mat[covar.idx, test.var]VS/VS	p	p_adj
ENSMUSG00000050705	ENSMUST00000059740,ENSMUST00000146451,ENSMUST00000148482,ENSMUST00000148721,ENSMUST00000150056,ENSMUST00000151274,ENSMUST00000154272,ENSMUST00000154670,ENSMUST00000156817	2310061I04Rik	17	36203569	-0.516713949219024	-0.496405139673535	0.614055357768852	0.00966955465092212	0.000228356234620725	0.00639054064104013
ENSMUSG00000022629	ENSMUST00000067205,ENSMUST00000088614,ENSMUST00000100304,ENSMUST00000109287,ENSMUST00000109288,ENSMUST00000229801,ENSMUST00000230487	Kif21a	15	90817479	0.522814486078984	0.574318836740476	-0.451266841611474	-0.253344226017541	0.000229392454039407	0.00640577813241449
ENSMUSG00000033845	ENSMUST00000045689,ENSMUST00000115538,ENSMUST00000130201,ENSMUST00000132625,ENSMUST00000146665,ENSMUST00000156816,ENSMUST00000192286	Mrpl15	1	4843429	-0.153548562250575	-0.365286981853696	0.763512626857991	0.406763614092983	0.000229355693736894	0.00640577813241449
ENSMUSG00000025323	ENSMUST00000026367,ENSMUST00000221844,ENSMUST00000222314	Sp4	12	118198668	0.637344728579053	0.661922403064057	-0.310036460264959	-0.189874814046961	0.000230349299699459	0.00641873866777508
ENSMUSG00000055884	ENSMUST00000058889,ENSMUST00000221175,ENSMUST00000221838,ENSMUST00000221937,ENSMUST00000222086,ENSMUST00000222521,ENSMUST00000222540,ENSMUST00000223051,ENSMUST00000223401	Fancm	12	65122377	0.30274513678016	0.520884881607546	-0.500336892629591	-0.549498592368863	0.000230144663303558	0.00641873866777508
ENSMUSG00000022559	ENSMUST00000023219,ENSMUST00000228994,ENSMUST00000229273,ENSMUST00000229813,ENSMUST00000230513,ENSMUST00000230938	Fbxl6	15	76419921	-0.348159384058274	-0.168756876358567	0.612918416486194	0.621080076094332	0.00023088296675199	0.0064267359142696
ENSMUSG00000006412	ENSMUST00000006579,ENSMUST00000135941,ENSMUST00000138323	Pfdn2	1	171173238	-0.271189302107139	-0.618381922352396	0.54945114765649	0.353729620646092	0.000232672836106752	0.00646964575445605
ENSMUSG00000003528	ENSMUST00000003622,ENSMUST00000129270,ENSMUST00000131507,ENSMUST00000142022,ENSMUST00000147384,ENSMUST00000150925	Slc25a1	16	17743087	-0.166695381706892	-0.29926390885603	0.831017388593006	0.0412457080492161	0.000233081417224996	0.00647409727545848
ENSMUSG00000018040	ENSMUST00000018184,ENSMUST00000166019,ENSMUST00000166766,ENSMUST00000167483,ENSMUST00000167589	Rrp7a	15	82997634	-0.512591498471329	-0.360303992044597	0.604053158804606	0.180286985399716	0.000234076469859543	0.00649481186977694
ENSMUSG00000102302	ENSMUST00000192350	Gm38190	1	165057940	0.485051311911777	0.423851747330828	-0.679434040184719	-0.11239338344524	0.000235119626166704	0.00651681568100777
ENSMUSG00000027806	ENSMUST00000099090,ENSMUST00000196049,ENSMUST00000199164,ENSMUST00000199784	Tsc22d2	3	58322136	0.828464701627485	0.260149626515641	-0.125058554748563	-0.337852397032685	0.000238341419369957	0.00659208847161875
ENSMUSG00000040446	ENSMUST00000046206,ENSMUST00000234403,ENSMUST00000234721	Rprd1a	18	24618017	0.829730511047086	0.687655602227544	-0.227167840636142	0.118059671836206	0.000238105140352346	0.00659208847161875
ENSMUSG00000031950	ENSMUST00000034428,ENSMUST00000130808,ENSMUST00000133628	Gabarapl2	8	112667335	-0.196269407920175	-0.337573085172666	0.851873620081824	-0.117227698931798	0.000238875921487709	0.00659986559749816
ENSMUSG00000030283	ENSMUST00000032421,ENSMUST00000147058,ENSMUST00000205149	St8sia1	6	142767271	0.475937912730878	0.45195900064324	-0.583455179980512	-0.354185756231292	0.000239712484608237	0.00661461327022116
ENSMUSG00000054693	ENSMUST00000067880,ENSMUST00000140205,ENSMUST00000144537,ENSMUST00000145377	Adam10	9	70586279	0.81077083138736	0.385827759870505	-0.418508629173079	0.0179582781734627	0.000239917461440047	0.00661461327022116
ENSMUSG00000027340	ENSMUST00000028815,ENSMUST00000127724,ENSMUST00000128899,ENSMUST00000133407,ENSMUST00000137910,ENSMUST00000148749,ENSMUST00000154009	Slc23a2	2	131894416	0.569309998895828	0.519543065063842	-0.483023067452082	-0.247128037781068	0.000240379769353646	0.00662035360543329
ENSMUSG00000041607	ENSMUST00000047865,ENSMUST00000062446,ENSMUST00000075372,ENSMUST00000080658,ENSMUST00000091789,ENSMUST00000102812,ENSMUST00000114674,ENSMUST00000114676,ENSMUST00000123251,ENSMUST00000132369,ENSMUST00000133193,ENSMUST00000142850,ENSMUST00000143506,ENSMUST00000150952,ENSMUST00000152071,ENSMUST00000153478	Mbp	18	82493271	-0.361742951343655	-0.621858707357617	0.542591099539807	-0.255314057655466	0.00024089883845149	0.00662764343929791
ENSMUSG00000002504	ENSMUST00000002572,ENSMUST00000019684,ENSMUST00000234121,ENSMUST00000234505,ENSMUST00000234557,ENSMUST00000234912,ENSMUST00000235042	Nherf2	17	24858260	-0.472168214153131	-0.577352009261541	0.555504416303509	0.0218570291865413	0.000241983406124743	0.0066504595603102
ENSMUSG00000036769	ENSMUST00000035766,ENSMUST00000101670,ENSMUST00000135445,ENSMUST00000142600,ENSMUST00000149483	Wdr44	X	23559290	0.612796481647502	0.846861455283906	-0.285549991807551	0.0985213648987393	0.000242781825735447	0.00666537164142394
ENSMUSG00000000532	ENSMUST00000000544	Acvr1b	15	101071948	0.537222642802765	0.445510811185215	-0.545621507300834	-0.194569044440566	0.000243709055630291	0.00668378498462274
ENSMUSG00000026269	ENSMUST00000027487,ENSMUST00000178116,ENSMUST00000178361,ENSMUST00000178662,ENSMUST00000178778,ENSMUST00000178816,ENSMUST00000179127,ENSMUST00000179531,ENSMUST00000179837,ENSMUST00000179854,ENSMUST00000179993,ENSMUST00000180306	Rnpepl1	1	92838505	-0.263959921878853	-0.796195221783233	0.45964077755658	0.0569954324017865	0.000244362477728519	0.00669465824893673
ENSMUSG00000036676	ENSMUST00000058154,ENSMUST00000099318,ENSMUST00000128009,ENSMUST00000130883,ENSMUST00000134477	Tmtc3	10	100279764	0.72375220876266	0.499441171236192	-0.448535250968797	0.0112133348034566	0.000244913817029397	0.00669644270593198
ENSMUSG00000078794	ENSMUST00000108493	Dact3	7	16609242	-0.221643759190063	-0.401206900682626	0.555939341533272	0.619796492768673	0.000244941655743962	0.00669644270593198
ENSMUSG00000016150	ENSMUST00000016294,ENSMUST00000115058,ENSMUST00000115059,ENSMUST00000125231,ENSMUST00000126161,ENSMUST00000154433	Tenm1	X	41616743	0.357565230029568	0.457487797928182	-0.596556109322773	-0.451952346181373	0.000246015032596182	0.0067051118169053
ENSMUSG00000027562	ENSMUST00000029078,ENSMUST00000192609,ENSMUST00000195520	Car2	3	14951333	-0.248725557995681	-0.724472472756416	0.558484813674221	-0.189387083347521	0.000246030816648556	0.0067051118169053
ENSMUSG00000056124	ENSMUST00000070080	B4galt6	18	20817656	0.760179248766577	0.562794480806479	-0.384112978388552	0.0877006473484094	0.000245651912955896	0.0067051118169053
ENSMUSG00000024012	ENSMUST00000095427,ENSMUST00000118366,ENSMUST00000127423,ENSMUST00000132753,ENSMUST00000141319,ENSMUST00000151739,ENSMUST00000153658,ENSMUST00000234129,ENSMUST00000234180,ENSMUST00000234416,ENSMUST00000234507,ENSMUST00000234856,ENSMUST00000234868,ENSMUST00000234948,ENSMUST00000234970,ENSMUST00000235021,ENSMUST00000235088,ENSMUST00000235097,ENSMUST00000235118	Mtch1	17	29551046	-0.33130937630426	-0.478808202305788	0.65787868314891	0.378024921955273	0.000247113684974431	0.00670716355535263
ENSMUSG00000024038	ENSMUST00000046288,ENSMUST00000064798,ENSMUST00000185273,ENSMUST00000189436,ENSMUST00000191598	Ndufv3	17	31739089	-0.619818041264719	-0.688123671130118	0.38895133691688	-0.134649621011663	0.000246396585438928	0.00670716355535263
ENSMUSG00000039716	ENSMUST00000044532,ENSMUST00000165075,ENSMUST00000165182,ENSMUST00000165562,ENSMUST00000166152,ENSMUST00000166759,ENSMUST00000167053,ENSMUST00000168759,ENSMUST00000169164,ENSMUST00000170193,ENSMUST00000171095	Dock3	9	106770024	0.502064902237427	0.552300665467599	-0.544369437363613	-0.230314694459479	0.000247123170986368	0.00670716355535263
ENSMUSG00000060681	ENSMUST00000077741,ENSMUST00000114784,ENSMUST00000144068,ENSMUST00000202670,ENSMUST00000207892	Slc9a6	X	55655117	0.838737836081946	0.393518987118731	-0.272800706751758	-0.139817726997633	0.000247135833773644	0.00670716355535263
ENSMUSG00000031760	ENSMUST00000034211,ENSMUST00000211915,ENSMUST00000211930	Mt3	8	94879235	-0.378396731634725	-0.484179145711455	0.550893195180089	0.376899502651725	0.000247484457155454	0.00670963584467033
ENSMUSG00000019791	ENSMUST00000019925,ENSMUST00000160646,ENSMUST00000161074,ENSMUST00000214782,ENSMUST00000216617,ENSMUST00000217266	Hint3	10	30484137	0.645100477704725	0.645045007522457	-0.464450914482549	0.0877042816911757	0.000248641785742987	0.00673400528664012
ENSMUSG00000020708	ENSMUST00000021049,ENSMUST00000133131	Psmc5	11	106146980	-0.36296143081383	-0.457232442965383	0.73918377458159	-0.0184179352900417	0.000249207777623135	0.00673533136742028
ENSMUSG00000073433	ENSMUST00000025019,ENSMUST00000121959,ENSMUST00000155556,ENSMUST00000176847	Arhgdig	17	26418157	-0.252521230440902	-0.366666122728936	0.724868018382545	0.479723511601531	0.000249146942322702	0.00673533136742028
ENSMUSG00000026796	ENSMUST00000028135,ENSMUST00000125347,ENSMUST00000138781,ENSMUST00000150875,ENSMUST00000151607,ENSMUST00000154514	Niban2	2	32766126	-0.749409919197174	-0.691539238215102	0.123637372987754	-0.0651147284777937	0.000250067833038615	0.00675157235439179
ENSMUSG00000045983	ENSMUST00000044783,ENSMUST00000073840,ENSMUST00000115457,ENSMUST00000115460,ENSMUST00000115461,ENSMUST00000115463,ENSMUST00000128594,ENSMUST00000128840,ENSMUST00000129958,ENSMUST00000132320,ENSMUST00000136106,ENSMUST00000136713,ENSMUST00000137690,ENSMUST00000140576,ENSMUST00000141034,ENSMUST00000142344,ENSMUST00000143939,ENSMUST00000150333,ENSMUST00000151679,ENSMUST00000154594,ENSMUST00000154950,ENSMUST00000156226,ENSMUST00000231477,ENSMUST00000231598,ENSMUST00000231618	Eif4g1	16	20487063	0.337828968545332	0.530115574331791	-0.510742623900476	-0.498655154150128	0.000250347728200881	0.00675213220553391
ENSMUSG00000045103	ENSMUST00000113991,ENSMUST00000113992,ENSMUST00000114000,ENSMUST00000123308,ENSMUST00000127295,ENSMUST00000128983,ENSMUST00000132333,ENSMUST00000139998,ENSMUST00000141261,ENSMUST00000141778,ENSMUST00000146331,ENSMUST00000147740,ENSMUST00000149433,ENSMUST00000156107	Dmd	X	81992476	0.336636937692039	0.433587542319339	-0.754131610267136	-0.138489122870929	0.000252162996964996	0.00678972193081461
ENSMUSG00000062997	ENSMUST00000080861,ENSMUST00000126246,ENSMUST00000152441	Rpl35	2	38891592	-0.334020507491417	-0.420096635433625	0.665832973915672	0.286552909972047	0.000252262640248274	0.00678972193081461
ENSMUSG00000014355	ENSMUST00000014499,ENSMUST00000110332,ENSMUST00000110333,ENSMUST00000123503,ENSMUST00000124418,ENSMUST00000134485,ENSMUST00000143007,ENSMUST00000145906,ENSMUST00000151171,ENSMUST00000154320,ENSMUST00000154995	Anapc1	2	128452024	0.62596190428568	0.668223029454924	-0.321187884560573	-0.206674515915687	0.000253421869646159	0.00680165970577607
ENSMUSG00000029502	ENSMUST00000031477,ENSMUST00000112512,ENSMUST00000125380,ENSMUST00000136900,ENSMUST00000139611	Golga3	5	110324567	0.537690271799477	0.552683233583439	-0.565366118894322	-0.129687821437214	0.000253489351896391	0.00680165970577607
ENSMUSG00000053332	ENSMUST00000065709,ENSMUST00000159037,ENSMUST00000159119,ENSMUST00000159153,ENSMUST00000159157,ENSMUST00000159399,ENSMUST00000159404,ENSMUST00000159438,ENSMUST00000159663,ENSMUST00000159706,ENSMUST00000159890,ENSMUST00000160152,ENSMUST00000160429,ENSMUST00000160497,ENSMUST00000160516,ENSMUST00000160551,ENSMUST00000161005,ENSMUST00000161229,ENSMUST00000161380,ENSMUST00000161461,ENSMUST00000161623,ENSMUST00000162163,ENSMUST00000162289,ENSMUST00000162558,ENSMUST00000163081	Gas5	1	160861992	-0.249032695011341	-0.452562733243167	0.357863125356391	0.518565730652357	0.000253427084253654	0.00680165970577607
ENSMUSG00000028053	ENSMUST00000090933,ENSMUST00000186583,ENSMUST00000189824,ENSMUST00000198846	Ash1l	3	88857929	0.323296913985986	0.562460574212274	-0.640621049292043	-0.274586778751806	0.000253811948857058	0.00680330917234752
ENSMUSG00000036896	ENSMUST00000046332,ENSMUST00000153104	C1qc	4	136617115	-0.295164925976398	-0.136287680156678	0.660319106966361	0.490844830971276	0.000256318902117473	0.00686344570993693
ENSMUSG00000042699	ENSMUST00000042141,ENSMUST00000186380,ENSMUST00000186966,ENSMUST00000188345,ENSMUST00000189425,ENSMUST00000189509,ENSMUST00000189516,ENSMUST00000190383,ENSMUST00000190544	Dhx9	1	153331504	0.506379572768633	0.541049426766874	-0.533391315319844	-0.163041778479124	0.000256908728670062	0.00687217660859322
ENSMUSG00000057716	ENSMUST00000061740,ENSMUST00000180588,ENSMUST00000180886	Tmem178b	6	39848395	0.4488421129844	0.58691116067783	-0.560444755424894	-0.210249735181761	0.000257411505430702	0.00687856344870923
ENSMUSG00000020284	ENSMUST00000105397,ENSMUST00000105398,ENSMUST00000116237,ENSMUST00000123999,ENSMUST00000129277,ENSMUST00000130949,ENSMUST00000136275,ENSMUST00000149074	Cfap410	10	77814358	-0.505501118932592	-0.474967867757239	0.615450764512843	0.105332629221727	0.000258217714679989	0.00689303723183651
ENSMUSG00000030630	ENSMUST00000032865,ENSMUST00000128460,ENSMUST00000134390,ENSMUST00000153126,ENSMUST00000209112	Fah	7	84234367	-0.60970103622912	-0.683863098468135	0.419805531109579	-0.0666681395993362	0.000258603420116216	0.00689626766397941
ENSMUSG00000026238	ENSMUST00000045897,ENSMUST00000186255,ENSMUST00000186932,ENSMUST00000188533,ENSMUST00000188699	Ptma	1	86454448	-0.439961181344762	-0.461720147947676	0.549114172025317	0.361156480962454	0.000259203452802437	0.00689814786446853
ENSMUSG00000037426	ENSMUST00000049780,ENSMUST00000087897,ENSMUST00000118698,ENSMUST00000119705,ENSMUST00000120902,ENSMUST00000124780,ENSMUST00000125574,ENSMUST00000127560,ENSMUST00000130461,ENSMUST00000137169,ENSMUST00000139098,ENSMUST00000139463,ENSMUST00000141812,ENSMUST00000149350,ENSMUST00000150130,ENSMUST00000195980,ENSMUST00000201802,ENSMUST00000201836,ENSMUST00000202927,ENSMUST00000238200	Depdc5	5	33021045	0.307633289138498	0.363466585823414	-0.597494579785217	-0.592184880391518	0.000259018312030986	0.00689814786446853
ENSMUSG00000113902	ENSMUST00000221191,ENSMUST00000221227,ENSMUST00000221422,ENSMUST00000222608	Ndufb1	12	101934349	-0.36711492031329	-0.595402852164833	0.3710820378555	0.235431618868856	0.000260271719281424	0.00691950956546756
ENSMUSG00000017412	ENSMUST00000078324,ENSMUST00000102760,ENSMUST00000102761,ENSMUST00000132322,ENSMUST00000148837,ENSMUST00000178799	Cacnb4	2	52318337	0.659240681439131	0.558208463822626	-0.457867698860833	0.0442076699597316	0.000261394584991546	0.00694227779548393
ENSMUSG00000025531	ENSMUST00000026607,ENSMUST00000113388,ENSMUST00000133469,ENSMUST00000135821,ENSMUST00000153417	Chm	X	111950290	0.82124353704339	0.592157317635889	-0.266134760841508	0.0762306108907344	0.000261782812938771	0.0069455085624305
ENSMUSG00000006527	ENSMUST00000054230,ENSMUST00000112184,ENSMUST00000227201,ENSMUST00000227303,ENSMUST00000227445,ENSMUST00000228006	Sfmbt1	14	30436806	0.56927197661742	0.436929538948222	-0.462976237866653	-0.371540618092029	0.000262454073738434	0.00695399059963384
ENSMUSG00000056851	ENSMUST00000077037,ENSMUST00000078404,ENSMUST00000108838,ENSMUST00000229061,ENSMUST00000229102,ENSMUST00000229184,ENSMUST00000229219,ENSMUST00000229222,ENSMUST00000229275,ENSMUST00000229432,ENSMUST00000229533,ENSMUST00000229618,ENSMUST00000229746,ENSMUST00000229802,ENSMUST00000229822,ENSMUST00000229854,ENSMUST00000229918,ENSMUST00000229958,ENSMUST00000230114,ENSMUST00000230129,ENSMUST00000230211,ENSMUST00000230282,ENSMUST00000230539,ENSMUST00000230577,ENSMUST00000230631,ENSMUST00000230682,ENSMUST00000230728,ENSMUST00000230918,ENSMUST00000230997,ENSMUST00000231085,ENSMUST00000231089	Pcbp2	15	102378974	-0.564807945717663	-0.470757326597492	0.60606967389409	0.0820915390727354	0.000262636322639122	0.00695399059963384
ENSMUSG00000024096	ENSMUST00000024905,ENSMUST00000166543,ENSMUST00000232848,ENSMUST00000232885,ENSMUST00000233054,ENSMUST00000233399,ENSMUST00000233784	Ralbp1	17	66155413	-0.251702392689729	-0.472809613976558	0.653933704456338	0.233295078805751	0.000264158787647416	0.00696771056921896
ENSMUSG00000025145	ENSMUST00000026139,ENSMUST00000145781,ENSMUST00000150225,ENSMUST00000151852,ENSMUST00000155187	Lrrc45	11	120604751	-0.745621178796685	-0.68058280956441	0.208907779190232	0.062620972788354	0.000263884309099784	0.00696771056921896
ENSMUSG00000030180	ENSMUST00000005108,ENSMUST00000124525,ENSMUST00000124847,ENSMUST00000132009,ENSMUST00000132599,ENSMUST00000135802,ENSMUST00000142791,ENSMUST00000152293,ENSMUST00000203373	Kdm5a	6	120341085	0.413217067144646	0.248372144107028	-0.795566009298261	-0.239457939218665	0.000264224228233221	0.00696771056921896
ENSMUSG00000074212	ENSMUST00000090178,ENSMUST00000125226,ENSMUST00000195903,ENSMUST00000197711	Dnajb14	3	137573436	0.655858412233581	0.505640949789294	-0.500330926212849	-0.0135715707592152	0.000263897105383217	0.00696771056921896
ENSMUSG00000004902	ENSMUST00000112682	Slc25a18	6	120750539	0.0192822856135617	-0.432513993939335	0.831468741007538	0.2638226721366	0.000264704335276802	0.00697331319646289
ENSMUSG00000034424	ENSMUST00000040484,ENSMUST00000162548	Gcsh	8	117708549	-0.413759634193191	-0.522639182446717	0.675414989456368	-0.0713561329473981	0.000267550956862642	0.00704118447484775
ENSMUSG00000020366	ENSMUST00000020634,ENSMUST00000043321,ENSMUST00000102778,ENSMUST00000109178,ENSMUST00000109179,ENSMUST00000144857,ENSMUST00000148274,ENSMUST00000151695,ENSMUST00000164643,ENSMUST00000178543	Mapk9	11	49737578	0.743015372195909	0.615002266852326	-0.143343452871347	-0.229303043642144	0.000268450407193389	0.0070473854525
ENSMUSG00000025266	ENSMUST00000026297,ENSMUST00000112691,ENSMUST00000124022,ENSMUST00000138026,ENSMUST00000146742,ENSMUST00000154393,ENSMUST00000156233	Gnl3l	X	149766137	0.572811678327009	0.496526044422039	-0.468157212478856	-0.27776640243597	0.000268759715475579	0.0070473854525
ENSMUSG00000037601	ENSMUST00000021220,ENSMUST00000107844,ENSMUST00000135884	Nme1	11	93847805	-0.45181582063546	-0.468561723006865	0.504941057864329	0.423053108762749	0.000268868547623589	0.0070473854525
ENSMUSG00000037876	ENSMUST00000051446,ENSMUST00000173187,ENSMUST00000173236,ENSMUST00000173295,ENSMUST00000173661,ENSMUST00000173689,ENSMUST00000173762,ENSMUST00000173949,ENSMUST00000174062,ENSMUST00000174317,ENSMUST00000174408,ENSMUST00000219563	Jmjd1c	10	66931904	0.168914141366298	0.505347252960457	-0.677068173029852	-0.43916890210306	0.00026841536626715	0.0070473854525
ENSMUSG00000018599	ENSMUST00000018743,ENSMUST00000146159,ENSMUST00000154890	Mief2	11	60619224	-0.471345177004539	-0.180699921412624	0.711414143059131	0.209827461684728	0.000269466233693967	0.00704977387709737
ENSMUSG00000033319	ENSMUST00000036226	Fem1c	18	46634813	0.769176857025175	0.468148968175549	-0.299839771579107	-0.229459399364587	0.000269500836017079	0.00704977387709737
ENSMUSG00000048264	ENSMUST00000166299,ENSMUST00000169960,ENSMUST00000174552,ENSMUST00000222280	Dip2c	13	9326564	0.648829590656518	0.709732015136976	-0.289494984490409	-0.0960033797049485	0.000270062727316953	0.00705738645688655
ENSMUSG00000056427	ENSMUST00000069837,ENSMUST00000124438,ENSMUST00000153098,ENSMUST00000156571	Slit3	11	35012051	0.402510666231625	0.485989801831876	-0.593344392112974	-0.399029039039233	0.000271177572416747	0.00707941931036665
ENSMUSG00000063480	ENSMUST00000072904,ENSMUST00000080622,ENSMUST00000166578,ENSMUST00000230953	Snu13	15	81924726	-0.432815179095816	-0.269739520287536	0.605654652718242	0.300842002849998	0.00027172919440964	0.00708671915029905
ENSMUSG00000038845	ENSMUST00000036374,ENSMUST00000123001,ENSMUST00000123071,ENSMUST00000125172,ENSMUST00000127031	Phb1	11	95557783	-0.308420712862599	-0.590433698623124	0.627646160844564	0.0526110862207318	0.000272250496722575	0.00709321444160998
ENSMUSG00000038121	ENSMUST00000042852,ENSMUST00000152193	Fam210a	18	68393258	0.442426001835455	0.133914457957261	-0.770969372018836	-0.335565568674336	0.000272940039410106	0.00710160613050252
ENSMUSG00000041040	ENSMUST00000036540,ENSMUST00000151630,ENSMUST00000189790	Fam117b	1	59952165	0.671322878510691	0.420253949918567	-0.483388946089043	-0.157660769745982	0.000273117730205094	0.00710160613050252
ENSMUSG00000027602	ENSMUST00000029128,ENSMUST00000145086,ENSMUST00000154596	Map1lc3a	2	155118217	-0.262543402982976	-0.51946982640147	0.700709205845202	0.187475431246107	0.000273715937670496	0.00711006484553052
ENSMUSG00000026014	ENSMUST00000027168,ENSMUST00000090293,ENSMUST00000127573,ENSMUST00000140485,ENSMUST00000142258,ENSMUST00000182085,ENSMUST00000188511,ENSMUST00000189383	Raph1	1	60521451	0.655853457496193	0.445970737231577	-0.547641826952134	0.0588848844499319	0.00027686774607711	0.00717603058513067
ENSMUSG00000030031	ENSMUST00000032107,ENSMUST00000119582,ENSMUST00000122938,ENSMUST00000145387	Kbtbd8	6	95094221	0.756670146551134	0.429446998486031	-0.419354393356123	-0.0806551374729039	0.000277357135151093	0.00717603058513067
ENSMUSG00000038984	ENSMUST00000042021	Tspyl5	15	33684021	0.59651990661274	0.88332531728029	-0.0373205513518091	-0.000718242745538622	0.000277072824565801	0.00717603058513067
ENSMUSG00000049422	ENSMUST00000058906,ENSMUST00000219435,ENSMUST00000219839	Chchd10	10	75768964	-0.483031911021215	-0.472688884527618	0.565538865941999	0.145762221919718	0.000277233725932388	0.00717603058513067
ENSMUSG00000029713	ENSMUST00000031726,ENSMUST00000111020,ENSMUST00000111023,ENSMUST00000111027,ENSMUST00000125868,ENSMUST00000132525,ENSMUST00000140139,ENSMUST00000142252,ENSMUST00000143495,ENSMUST00000144667,ENSMUST00000145238,ENSMUST00000150063,ENSMUST00000167225,ENSMUST00000168746,ENSMUST00000170293	Gnb2	5	137526389	-0.453487680981155	-0.294373201339817	0.642968523052876	0.311166642022029	0.000278220154602809	0.00718776969214768
ENSMUSG00000102869	ENSMUST00000192590,ENSMUST00000192863	Norad	2	156229980	0.72624307555654	0.485422767201706	-0.462848237550161	0.123456012452448	0.000278362616848738	0.00718776969214768
ENSMUSG00000008036	ENSMUST00000086112,ENSMUST00000141496,ENSMUST00000205590,ENSMUST00000205607,ENSMUST00000205673	Ap2s1	7	16472335	-0.482894314402317	-0.507569739934547	0.594267575019963	0.190872001839271	0.000279927841355751	0.00721181804041898
ENSMUSG00000021040	ENSMUST00000077462,ENSMUST00000160488,ENSMUST00000160880,ENSMUST00000161023	Slirp	12	87490666	-0.392865213076908	-0.465824455987426	0.61856192615092	0.221797317606794	0.000280578966714275	0.00721181804041898
ENSMUSG00000045996	ENSMUST00000057177,ENSMUST00000180159	Polr2k	15	36174156	-0.077706976589262	-0.219353344836286	0.740328574132358	0.495001952807515	0.000280368060218758	0.00721181804041898
ENSMUSG00000058690	ENSMUST00000067700,ENSMUST00000090024,ENSMUST00000182042,ENSMUST00000182558,ENSMUST00000182576,ENSMUST00000182635,ENSMUST00000182797,ENSMUST00000183007,ENSMUST00000183038,ENSMUST00000183316	Ccser2	14	36596893	0.755514793010969	0.486202651235201	-0.440071393582718	0.0402720935861481	0.000280220538514844	0.00721181804041898
ENSMUSG00000068747	ENSMUST00000102632,ENSMUST00000129755,ENSMUST00000135636	Sort1	3	108191398	0.466905806914798	0.629065424417865	-0.52488932620463	-0.162795474511503	0.000280677957050159	0.00721181804041898
ENSMUSG00000039257	ENSMUST00000044705,ENSMUST00000186352,ENSMUST00000205845,ENSMUST00000206223	Vstm2b	7	40547752	0.00503491005699756	-0.11022103651587	0.675747462695021	0.847286716762603	0.000281441449257776	0.00722431085612028
ENSMUSG00000033411	ENSMUST00000036647,ENSMUST00000110572,ENSMUST00000110574,ENSMUST00000110578,ENSMUST00000127265,ENSMUST00000128883,ENSMUST00000131258,ENSMUST00000138920,ENSMUST00000140570	Ctdspl2	2	121786482	0.6530374871475	0.68955439073111	-0.353754843534501	-0.0615926785088909	0.000283853679610933	0.00725762882098455
ENSMUSG00000033671	ENSMUST00000124495,ENSMUST00000129865,ENSMUST00000132189,ENSMUST00000138762,ENSMUST00000146987,ENSMUST00000192899	Cep350	1	155720710	0.369113101812221	0.378858404145543	-0.706988691219211	-0.370129598728885	0.000283519172619052	0.00725762882098455
ENSMUSG00000059518	ENSMUST00000034953,ENSMUST00000085941,ENSMUST00000111090,ENSMUST00000111091,ENSMUST00000137272,ENSMUST00000156963	Znhit1	5	137011018	-0.480566154949431	-0.332920174628398	0.686773755768214	0.228923182251736	0.000283104402381636	0.00725762882098455
ENSMUSG00000059921	ENSMUST00000075282,ENSMUST00000106236,ENSMUST00000123631,ENSMUST00000130636,ENSMUST00000142762,ENSMUST00000151007,ENSMUST00000155416,ENSMUST00000200114	Unc5c	3	141170977	0.531049090099665	0.449533827466239	-0.535915204935202	-0.336417727612666	0.000283816887961034	0.00725762882098455
ENSMUSG00000020571	ENSMUST00000057288,ENSMUST00000159434,ENSMUST00000161853,ENSMUST00000162936,ENSMUST00000163000	Pdia6	12	17316546	-0.295865636428518	-0.260946111739407	0.590697093650507	0.591197528879228	0.000284187003209653	0.00725902762904343
ENSMUSG00000044894	ENSMUST00000061326,ENSMUST00000109019,ENSMUST00000109021,ENSMUST00000156503	Uqcrq	11	53318749	-0.433088638453283	-0.501812003494311	0.586065734607416	0.304192465337616	0.000284802477948962	0.00726051248579477
ENSMUSG00000096954	ENSMUST00000180613	NA	NA	NA	0.19412401989135	0.256193524819571	-0.870256784398505	-0.373731493946307	0.000284757427148076	0.00726051248579477
ENSMUSG00000023830	ENSMUST00000024599,ENSMUST00000159127,ENSMUST00000161738	Igf2r	17	12901293	0.460932250027324	0.275609261794194	-0.711115344430234	-0.333963822445457	0.000285497925752249	0.00727112703572737
ENSMUSG00000054452	ENSMUST00000002518,ENSMUST00000217807,ENSMUST00000218432,ENSMUST00000218574,ENSMUST00000218611,ENSMUST00000218690,ENSMUST00000219870,ENSMUST00000220282,ENSMUST00000220348,ENSMUST00000220368	Tle5	10	81395322	-0.312101666766892	-0.511285938416964	0.678480036531671	0.202472536710691	0.00028688434737973	0.00729930154944481
ENSMUSG00000021606	ENSMUST00000022097,ENSMUST00000147407,ENSMUST00000222930,ENSMUST00000223293	Ndufs6	13	73467957	-0.41456266088341	-0.409151857202865	0.626824641699212	0.19599166014753	0.000287388853422598	0.00730500408494864
